FECHA_HORA,SECTOR,CAUDAL MEDIO(M3)
11/07/2024 7:00,INFORMACIÓN DL,16
11/07/2024 7:00,Les Palmeretes,"33,795"
11/07/2024 7:00,LONJA,"6,04"
11/07/2024 7:00,LONJA DL,"6,04"
11/07/2024 7:00,MERCADO DL,"37,427"
11/07/2024 7:00,MUCHAVISTA - P.A.U. 5,"73,65"
11/07/2024 7:00,MUELLE GRANELES DL,"9,9"
11/07/2024 7:00,MUELLE LEVANTE DL,"11,484"
11/07/2024 7:00,P.A.U. 1 (norte+sur),"60,158"
11/07/2024 7:00,P.A.U. 2,"23,351"
11/07/2024 7:00,PARQUE LO MORANT,"26,392"
11/07/2024 7:00,PLAYA DE SAN JUAN 1,"79,4"
11/07/2024 7:00,Postiguet,"9,882"
11/07/2024 7:00,PZA. MONTAÑETA,"34,562"
11/07/2024 7:00,RABASA DL,"27,7"
11/07/2024 7:00,SANTO DOMINGO DL,"64,869"
11/07/2024 7:00,SH_Demo,"28,213"
11/07/2024 7:00,TOBO,"70,4"
11/07/2024 7:00,VALLONGA GLOBAL,"20,75"
11/07/2024 7:00,VALLONGA-TOLON DL,"20,75"
11/07/2024 7:00,VILLAFRANQUEZA,"30,421"
11/07/2024 7:00,VIRGEN DEL CARMEN 1000 Viv,"47,324"
11/07/2024 7:00,VIRGEN DEL REMEDIO,"76,25"
11/07/2024 8:00,1 CIUDAD JARDÍN,"35,25"
11/07/2024 8:00,ALIPARK DL,"9,8"
11/07/2024 8:00,ALTOZANO,"55,794"
11/07/2024 8:00,BAHÍA LOS PINOS,"50,8"
11/07/2024 8:00,BENALÚA DL,"55,794"
11/07/2024 8:00,Bº GRANADA 1,"10,4"
11/07/2024 8:00,Bº LOS ÁNGELES,"36,451"
11/07/2024 8:00,CABO HUERTAS - PLAYA,"50,05"
11/07/2024 8:00,Campoamor Alto,"57,35"
11/07/2024 8:00,CENTRO COMERCIAL GRAN VÍA,"44,207"
11/07/2024 8:00,CIUDAD DEPORTIVA DL,"24,65"
11/07/2024 8:00,COLONIA REQUENA,"162,1"
11/07/2024 8:00,COLONIA ROMANA,"51,2"
11/07/2024 8:00,CONDOMINA,"60,05"
11/07/2024 8:00,Depósito Los Ángeles,"20,35"
11/07/2024 8:00,DIPUTACIÓN DL,"35,812"
11/07/2024 8:00,GARBINET NORTE 1,"20,8"
11/07/2024 8:00,INFORMACIÓN DL,19
11/07/2024 8:00,Les Palmeretes,"40,539"
11/07/2024 8:00,LONJA,"6,39"
11/07/2024 8:00,LONJA DL,"6,39"
11/07/2024 8:00,MERCADO DL,"46,17"
11/07/2024 8:00,MUCHAVISTA - P.A.U. 5,"85,75"
11/07/2024 8:00,MUELLE GRANELES DL,"15,5"
11/07/2024 8:00,MUELLE LEVANTE DL,"10,912"
11/07/2024 8:00,P.A.U. 1 (norte+sur),"77,611"
11/07/2024 8:00,P.A.U. 2,"24,493"
11/07/2024 8:00,PARQUE LO MORANT,"28,691"
11/07/2024 8:00,PLAYA DE SAN JUAN 1,106
11/07/2024 8:00,Postiguet,"9,605"
11/07/2024 8:00,PZA. MONTAÑETA,"44,779"
11/07/2024 8:00,RABASA DL,"33,3"
11/07/2024 8:00,SANTO DOMINGO DL,"78,201"
11/07/2024 8:00,SH_Demo,"36,451"
11/07/2024 8:00,TOBO,72
11/07/2024 8:00,VALLONGA GLOBAL,"24,55"
11/07/2024 8:00,VALLONGA-TOLON DL,"24,55"
11/07/2024 8:00,VILLAFRANQUEZA,"38,827"
11/07/2024 8:00,VIRGEN DEL CARMEN 1000 Viv,"49,828"
11/07/2024 8:00,VIRGEN DEL REMEDIO,"85,65"
11/07/2024 9:00,1 CIUDAD JARDÍN,"43,95"
11/07/2024 9:00,ALIPARK DL,"11,8"
11/07/2024 9:00,ALTOZANO,"62,862"
11/07/2024 9:00,BAHÍA LOS PINOS,"55,4"
11/07/2024 9:00,BENALÚA DL,"62,862"
11/07/2024 9:00,Bº GRANADA 1,"11,1"
11/07/2024 9:00,Bº LOS ÁNGELES,"39,455"
11/07/2024 9:00,CABO HUERTAS - PLAYA,"64,2"
11/07/2024 9:00,Campoamor Alto,"62,05"
11/07/2024 9:00,CENTRO COMERCIAL GRAN VÍA,"45,18"
11/07/2024 9:00,CIUDAD DEPORTIVA DL,"23,2"
11/07/2024 9:00,COLONIA REQUENA,173
11/07/2024 9:00,COLONIA ROMANA,"53,9"
11/07/2024 9:00,CONDOMINA,"67,8"
11/07/2024 9:00,Depósito Los Ángeles,"24,1"
11/07/2024 9:00,DIPUTACIÓN DL,"48,892"
11/07/2024 9:00,GARBINET NORTE 1,"25,55"
11/07/2024 9:00,INFORMACIÓN DL,24
11/07/2024 9:00,Les Palmeretes,"45,857"
11/07/2024 9:00,LONJA,"6,07"
11/07/2024 9:00,LONJA DL,"6,07"
11/07/2024 9:00,MATADERO,"33,812"
11/07/2024 9:00,MERCADO DL,"53,273"
11/07/2024 9:00,MUCHAVISTA - P.A.U. 5,"96,75"
11/07/2024 9:00,MUELLE GRANELES DL,"33,6"
11/07/2024 9:00,MUELLE LEVANTE DL,"13,711"
11/07/2024 9:00,P.A.U. 1 (norte+sur),"77,218"
11/07/2024 9:00,P.A.U. 2,"33,459"
11/07/2024 9:00,PARQUE LO MORANT,"30,573"
11/07/2024 9:00,PLAYA DE SAN JUAN 1,"133,7"
11/07/2024 9:00,Postiguet,"15,943"
11/07/2024 9:00,PZA. MONTAÑETA,"52,479"
11/07/2024 9:00,RABASA DL,"37,3"
11/07/2024 9:00,SANTO DOMINGO DL,"88,917"
11/07/2024 9:00,SH_Demo,"39,455"
11/07/2024 9:00,TOBO,"89,6"
11/07/2024 9:00,VALLONGA GLOBAL,"24,2"
11/07/2024 9:00,VALLONGA-TOLON DL,"24,2"
11/07/2024 9:00,VILLAFRANQUEZA,"44,647"
11/07/2024 9:00,VIRGEN DEL CARMEN 1000 Viv,"53,2"
11/07/2024 9:00,VIRGEN DEL REMEDIO,90
11/07/2024 10:00,1 CIUDAD JARDÍN,"46,55"
11/07/2024 10:00,ALIPARK DL,"12,3"
11/07/2024 10:00,ALTOZANO,"65,227"
11/07/2024 10:00,BAHÍA LOS PINOS,"42,9"
11/07/2024 10:00,BENALÚA DL,"65,227"
11/07/2024 10:00,Bº GRANADA 1,"39,65"
11/07/2024 10:00,Bº LOS ÁNGELES,"41,464"
11/07/2024 10:00,CABO HUERTAS - PLAYA,"53,05"
11/07/2024 10:00,Campoamor Alto,"67,8"
11/07/2024 10:00,CENTRO COMERCIAL GRAN VÍA,"23,065"
11/07/2024 10:00,CIUDAD DEPORTIVA DL,"25,95"
11/07/2024 10:00,COLONIA REQUENA,"182,8"
11/07/2024 10:00,COLONIA ROMANA,62
11/07/2024 10:00,CONDOMINA,"72,7"
11/07/2024 10:00,Depósito Los Ángeles,"25,5"
11/07/2024 10:00,DIPUTACIÓN DL,"44,749"
11/07/2024 10:00,GARBINET NORTE 1,"22,5"
11/07/2024 10:00,INFORMACIÓN DL,22
11/07/2024 10:00,Les Palmeretes,"49,502"
11/07/2024 10:00,LONJA,"6,12"
11/07/2024 10:00,LONJA DL,"6,12"
11/07/2024 10:00,MATADERO,"33,655"
11/07/2024 10:00,MERCADO DL,"53,536"
11/07/2024 10:00,MUCHAVISTA - P.A.U. 5,"106,9"
11/07/2024 10:00,MUELLE GRANELES DL,"36,2"
11/07/2024 10:00,MUELLE LEVANTE DL,"11,972"
11/07/2024 10:00,P.A.U. 1 (norte+sur),"76,267"
11/07/2024 10:00,P.A.U. 2,"38,644"
11/07/2024 10:00,PARQUE LO MORANT,"33,712"
11/07/2024 10:00,Pla-Hospital,"59,139"
11/07/2024 10:00,PLAYA DE SAN JUAN 1,"132,45"
11/07/2024 10:00,Postiguet,"17,294"
11/07/2024 10:00,PZA. MONTAÑETA,"57,029"
11/07/2024 10:00,RABASA DL,"35,5"
11/07/2024 10:00,SANTO DOMINGO DL,"88,643"
11/07/2024 10:00,SH_Demo,"41,464"
11/07/2024 10:00,TOBO,"70,95"
11/07/2024 10:00,VALLONGA GLOBAL,"23,45"
11/07/2024 10:00,VALLONGA-TOLON DL,"23,45"
11/07/2024 10:00,VILLAFRANQUEZA,"43,369"
11/07/2024 10:00,VIRGEN DEL CARMEN 1000 Viv,"55,204"
11/07/2024 10:00,VIRGEN DEL REMEDIO,"97,4"
11/07/2024 11:00,1 CIUDAD JARDÍN,"34,5"
11/07/2024 11:00,ALIPARK DL,"10,85"
11/07/2024 11:00,ALTOZANO,"63,629"
11/07/2024 11:00,BAHÍA LOS PINOS,"54,9"
11/07/2024 11:00,BENALÚA DL,"63,629"
11/07/2024 11:00,Bº GRANADA 1,"13,95"
11/07/2024 11:00,Bº LOS ÁNGELES,"37,888"
11/07/2024 11:00,CABO HUERTAS - PLAYA,"49,05"
11/07/2024 11:00,Campoamor Alto,"63,3"
11/07/2024 11:00,CENTRO COMERCIAL GRAN VÍA,"25,73"
11/07/2024 11:00,CIUDAD DEPORTIVA DL,"26,1"
11/07/2024 11:00,COLONIA REQUENA,"178,4"
11/07/2024 11:00,COLONIA ROMANA,"50,5"
11/07/2024 11:00,CONDOMINA,66
11/07/2024 11:00,Depósito Los Ángeles,"23,85"
11/07/2024 11:00,DIPUTACIÓN DL,"39,457"
11/07/2024 11:00,GARBINET NORTE 1,"21,45"
11/07/2024 11:00,INFORMACIÓN DL,38
11/07/2024 11:00,Les Palmeretes,"47,092"
11/07/2024 11:00,LONJA,8
11/07/2024 11:00,LONJA DL,8
11/07/2024 11:00,MATADERO,"5,482"
11/07/2024 11:00,MERCADO DL,"52,14"
11/07/2024 11:00,MUCHAVISTA - P.A.U. 5,"104,1"
11/07/2024 11:00,MUELLE GRANELES DL,"21,6"
11/07/2024 11:00,MUELLE LEVANTE DL,"9,093"
11/07/2024 11:00,P.A.U. 1 (norte+sur),"54,754"
11/07/2024 11:00,P.A.U. 2,"29,951"
11/07/2024 11:00,PARQUE LO MORANT,"32,331"
11/07/2024 11:00,PLAYA DE SAN JUAN 1,"122,55"
11/07/2024 11:00,Postiguet,"24,19"
11/07/2024 11:00,PZA. MONTAÑETA,"56,493"
11/07/2024 11:00,RABASA DL,"32,1"
11/07/2024 11:00,SANTO DOMINGO DL,"83,178"
11/07/2024 11:00,SH_Demo,"37,888"
11/07/2024 11:00,TOBO,"69,3"
11/07/2024 11:00,VALLONGA GLOBAL,"22,65"
11/07/2024 11:00,VALLONGA-TOLON DL,"22,65"
11/07/2024 11:00,VILLAFRANQUEZA,"35,897"
11/07/2024 11:00,VIRGEN DEL CARMEN 1000 Viv,"53,901"
11/07/2024 11:00,VIRGEN DEL REMEDIO,"94,55"
11/07/2024 12:00,1 CIUDAD JARDÍN,"22,2"
11/07/2024 12:00,ALIPARK DL,"9,6"
11/07/2024 12:00,ALTOZANO,"56,382"
11/07/2024 12:00,BAHÍA LOS PINOS,"48,9"
11/07/2024 12:00,BENALÚA DL,"56,382"
11/07/2024 12:00,Bº GRANADA 1,28
11/07/2024 12:00,Bº LOS ÁNGELES,"34,586"
11/07/2024 12:00,CABO HUERTAS - PLAYA,"45,75"
11/07/2024 12:00,Campoamor Alto,"56,95"
11/07/2024 12:00,CENTRO COMERCIAL GRAN VÍA,"23,174"
11/07/2024 12:00,CIUDAD DEPORTIVA DL,"22,05"
11/07/2024 12:00,COLONIA REQUENA,"164,7"
11/07/2024 12:00,COLONIA ROMANA,"52,95"
11/07/2024 12:00,CONDOMINA,"63,65"
11/07/2024 12:00,Depósito Los Ángeles,"21,3"
11/07/2024 12:00,DIPUTACIÓN DL,"44,052"
11/07/2024 12:00,GARBINET NORTE 1,"18,25"
11/07/2024 12:00,INFORMACIÓN DL,17
11/07/2024 12:00,Les Palmeretes,"42,932"
11/07/2024 12:00,LONJA,"6,43"
11/07/2024 12:00,LONJA DL,"6,43"
11/07/2024 12:00,MERCADO DL,"50,124"
11/07/2024 12:00,MUCHAVISTA - P.A.U. 5,"93,5"
11/07/2024 12:00,MUELLE GRANELES DL,"21,2"
11/07/2024 12:00,MUELLE LEVANTE DL,"8,795"
11/07/2024 12:00,P.A.U. 1 (norte+sur),"44,728"
11/07/2024 12:00,P.A.U. 2,"22,77"
11/07/2024 12:00,PARQUE LO MORANT,"30,32"
11/07/2024 12:00,Pla-Hospital,"36,034"
11/07/2024 12:00,PLAYA DE SAN JUAN 1,"120,3"
11/07/2024 12:00,Postiguet,"9,595"
11/07/2024 12:00,PZA. MONTAÑETA,"51,11"
11/07/2024 12:00,RABASA DL,"29,4"
11/07/2024 12:00,SANTO DOMINGO DL,"77,911"
11/07/2024 12:00,SH_Demo,"34,586"
11/07/2024 12:00,TOBO,"84,8"
11/07/2024 12:00,VALLONGA GLOBAL,"23,65"
11/07/2024 12:00,VALLONGA-TOLON DL,"23,65"
11/07/2024 12:00,VILLAFRANQUEZA,"29,574"
11/07/2024 12:00,VIRGEN DEL CARMEN 1000 Viv,"50,353"
11/07/2024 12:00,VIRGEN DEL REMEDIO,"83,55"
12/07/2024 1:00,1 CIUDAD JARDÍN,"19,4"
12/07/2024 1:00,ALIPARK DL,"8,75"
12/07/2024 1:00,ALTOZANO,"51,548"
12/07/2024 1:00,BAHÍA LOS PINOS,"53,65"
12/07/2024 1:00,BENALÚA DL,"51,548"
12/07/2024 1:00,Bº GRANADA 1,"10,35"
12/07/2024 1:00,Bº LOS ÁNGELES,"29,062"
12/07/2024 1:00,CABO HUERTAS - PLAYA,"48,4"
12/07/2024 1:00,Campoamor Alto,"51,15"
12/07/2024 1:00,CENTRO COMERCIAL GRAN VÍA,"19,239"
12/07/2024 1:00,CIUDAD DEPORTIVA DL,25
12/07/2024 1:00,COLONIA REQUENA,157
12/07/2024 1:00,COLONIA ROMANA,"47,45"
12/07/2024 1:00,CONDOMINA,"57,9"
12/07/2024 1:00,Depósito Los Ángeles,"17,65"
12/07/2024 1:00,DIPUTACIÓN DL,"33,505"
12/07/2024 1:00,GARBINET NORTE 1,"13,8"
12/07/2024 1:00,INFORMACIÓN DL,16
12/07/2024 1:00,Les Palmeretes,"36,974"
12/07/2024 1:00,LONJA,"6,2"
12/07/2024 1:00,LONJA DL,"6,2"
12/07/2024 1:00,MERCADO DL,"41,646"
12/07/2024 1:00,MUCHAVISTA - P.A.U. 5,"88,35"
12/07/2024 1:00,MUELLE GRANELES DL,34
12/07/2024 1:00,MUELLE LEVANTE DL,"8,974"
12/07/2024 1:00,P.A.U. 1 (norte+sur),"42,751"
12/07/2024 1:00,P.A.U. 2,"22,841"
12/07/2024 1:00,PARQUE LO MORANT,"26,685"
12/07/2024 1:00,PLAYA DE SAN JUAN 1,"116,85"
12/07/2024 1:00,Postiguet,"22,928"
12/07/2024 1:00,PZA. MONTAÑETA,"46,43"
12/07/2024 1:00,RABASA DL,"24,8"
12/07/2024 1:00,SANTO DOMINGO DL,"67,781"
12/07/2024 1:00,SH_Demo,"29,062"
12/07/2024 1:00,TOBO,"87,2"
12/07/2024 1:00,VALLONGA GLOBAL,"23,75"
12/07/2024 1:00,VALLONGA-TOLON DL,"23,75"
12/07/2024 1:00,VILLAFRANQUEZA,"27,513"
12/07/2024 1:00,VIRGEN DEL CARMEN 1000 Viv,"50,62"
12/07/2024 1:00,VIRGEN DEL REMEDIO,"77,7"
12/07/2024 2:00,1 CIUDAD JARDÍN,"38,35"
12/07/2024 2:00,ALIPARK DL,"7,85"
12/07/2024 2:00,ALTOZANO,"47,229"
12/07/2024 2:00,BAHÍA LOS PINOS,"50,5"
12/07/2024 2:00,BENALÚA DL,"47,229"
12/07/2024 2:00,Bº GRANADA 1,"15,75"
12/07/2024 2:00,Bº LOS ÁNGELES,"29,297"
12/07/2024 2:00,CABO HUERTAS - PLAYA,"46,05"
12/07/2024 2:00,Campoamor Alto,"42,35"
12/07/2024 2:00,CENTRO COMERCIAL GRAN VÍA,"27,804"
12/07/2024 2:00,CIUDAD DEPORTIVA DL,"27,55"
12/07/2024 2:00,COLONIA REQUENA,155
12/07/2024 2:00,COLONIA ROMANA,"37,15"
12/07/2024 2:00,CONDOMINA,"53,75"
12/07/2024 2:00,Depósito Los Ángeles,"15,45"
12/07/2024 2:00,DIPUTACIÓN DL,"35,818"
12/07/2024 2:00,GARBINET NORTE 1,"12,15"
12/07/2024 2:00,INFORMACIÓN DL,10
12/07/2024 2:00,Les Palmeretes,"34,225"
12/07/2024 2:00,LONJA,"5,87"
12/07/2024 2:00,LONJA DL,"5,87"
12/07/2024 2:00,MATADERO,"9,603"
12/07/2024 2:00,MERCADO DL,"38,398"
12/07/2024 2:00,MUCHAVISTA - P.A.U. 5,"77,3"
12/07/2024 2:00,MUELLE GRANELES DL,"10,5"
12/07/2024 2:00,MUELLE LEVANTE DL,"9,188"
12/07/2024 2:00,P.A.U. 1 (norte+sur),"38,02"
12/07/2024 2:00,P.A.U. 2,"17,297"
12/07/2024 2:00,PARQUE LO MORANT,"29,051"
12/07/2024 2:00,PLAYA DE SAN JUAN 1,109
12/07/2024 2:00,Postiguet,"22,926"
12/07/2024 2:00,PZA. MONTAÑETA,"40,798"
12/07/2024 2:00,RABASA DL,"22,6"
12/07/2024 2:00,SANTO DOMINGO DL,"57,382"
12/07/2024 2:00,SH_Demo,"29,297"
12/07/2024 2:00,TOBO,"82,95"
12/07/2024 2:00,VALLONGA GLOBAL,"23,7"
12/07/2024 2:00,VALLONGA-TOLON DL,"23,7"
12/07/2024 2:00,VILLAFRANQUEZA,"27,026"
12/07/2024 2:00,VIRGEN DEL CARMEN 1000 Viv,"48,66"
12/07/2024 2:00,VIRGEN DEL REMEDIO,"79,25"
12/07/2024 3:00,1 CIUDAD JARDÍN,31
12/07/2024 3:00,ALIPARK DL,"7,5"
12/07/2024 3:00,ALTOZANO,"42,112"
12/07/2024 3:00,BAHÍA LOS PINOS,"57,4"
12/07/2024 3:00,BENALÚA DL,"42,112"
12/07/2024 3:00,Bº GRANADA 1,"26,85"
12/07/2024 3:00,Bº LOS ÁNGELES,"29,436"
12/07/2024 3:00,CABO HUERTAS - PLAYA,"49,4"
12/07/2024 3:00,Campoamor Alto,"39,8"
12/07/2024 3:00,CENTRO COMERCIAL GRAN VÍA,"22,839"
12/07/2024 3:00,CIUDAD DEPORTIVA DL,"22,2"
12/07/2024 3:00,COLONIA REQUENA,"142,8"
12/07/2024 3:00,COLONIA ROMANA,"40,1"
12/07/2024 3:00,CONDOMINA,"50,55"
12/07/2024 3:00,Depósito Los Ángeles,"16,7"
12/07/2024 3:00,DIPUTACIÓN DL,"36,033"
12/07/2024 3:00,GARBINET NORTE 1,"12,3"
12/07/2024 3:00,INFORMACIÓN DL,10
12/07/2024 3:00,Les Palmeretes,"30,054"
12/07/2024 3:00,LONJA,"6,14"
12/07/2024 3:00,LONJA DL,"6,14"
12/07/2024 3:00,MATADERO,"23,443"
12/07/2024 3:00,MERCADO DL,"37,117"
12/07/2024 3:00,MUCHAVISTA - P.A.U. 5,"75,35"
12/07/2024 3:00,MUELLE GRANELES DL,"10,2"
12/07/2024 3:00,MUELLE LEVANTE DL,"8,75"
12/07/2024 3:00,P.A.U. 1 (norte+sur),"32,99"
12/07/2024 3:00,P.A.U. 2,"16,441"
12/07/2024 3:00,PARQUE LO MORANT,"24,195"
12/07/2024 3:00,PLAYA DE SAN JUAN 1,"112,3"
12/07/2024 3:00,Postiguet,"24,607"
12/07/2024 3:00,PZA. MONTAÑETA,"38,169"
12/07/2024 3:00,RABASA DL,"22,5"
12/07/2024 3:00,SANTO DOMINGO DL,"58,125"
12/07/2024 3:00,SH_Demo,"29,436"
12/07/2024 3:00,TOBO,"88,7"
12/07/2024 3:00,VALLONGA GLOBAL,"19,7"
12/07/2024 3:00,VALLONGA-TOLON DL,"19,7"
12/07/2024 3:00,VILLAFRANQUEZA,"25,86"
12/07/2024 3:00,VIRGEN DEL CARMEN 1000 Viv,"47,125"
12/07/2024 3:00,VIRGEN DEL REMEDIO,"70,7"
12/07/2024 4:00,1 CIUDAD JARDÍN,"23,75"
12/07/2024 4:00,ALIPARK DL,"7,65"
12/07/2024 4:00,ALTOZANO,"42,975"
12/07/2024 4:00,BAHÍA LOS PINOS,"56,05"
12/07/2024 4:00,BENALÚA DL,"42,975"
12/07/2024 4:00,Bº GRANADA 1,"20,4"
12/07/2024 4:00,Bº LOS ÁNGELES,"26,793"
12/07/2024 4:00,CABO HUERTAS - PLAYA,"45,45"
12/07/2024 4:00,Campoamor Alto,"36,75"
12/07/2024 4:00,CENTRO COMERCIAL GRAN VÍA,"18,192"
12/07/2024 4:00,CIUDAD DEPORTIVA DL,"21,95"
12/07/2024 4:00,COLONIA REQUENA,133
12/07/2024 4:00,COLONIA ROMANA,"39,3"
12/07/2024 4:00,CONDOMINA,"48,95"
12/07/2024 4:00,Depósito Los Ángeles,"13,7"
12/07/2024 4:00,DIPUTACIÓN DL,"34,548"
12/07/2024 4:00,GARBINET NORTE 1,"10,5"
12/07/2024 4:00,INFORMACIÓN DL,10
12/07/2024 4:00,Les Palmeretes,"27,71"
12/07/2024 4:00,LONJA,"5,01"
12/07/2024 4:00,LONJA DL,"5,01"
12/07/2024 4:00,MATADERO,"8,793"
12/07/2024 4:00,MERCADO DL,"34,929"
12/07/2024 4:00,MUCHAVISTA - P.A.U. 5,"69,25"
12/07/2024 4:00,MUELLE GRANELES DL,"17,6"
12/07/2024 4:00,MUELLE LEVANTE DL,"11,805"
12/07/2024 4:00,P.A.U. 1 (norte+sur),"34,622"
12/07/2024 4:00,P.A.U. 2,"17,652"
12/07/2024 4:00,PARQUE LO MORANT,"22,332"
12/07/2024 4:00,PLAYA DE SAN JUAN 1,"105,8"
12/07/2024 4:00,Postiguet,"26,072"
12/07/2024 4:00,PZA. MONTAÑETA,"37,082"
12/07/2024 4:00,RABASA DL,"20,5"
12/07/2024 4:00,SANTO DOMINGO DL,"52,291"
12/07/2024 4:00,SH_Demo,"26,793"
12/07/2024 4:00,TOBO,"97,05"
12/07/2024 4:00,VALLONGA GLOBAL,"15,95"
12/07/2024 4:00,VALLONGA-TOLON DL,"15,95"
12/07/2024 4:00,VILLAFRANQUEZA,"27,485"
12/07/2024 4:00,VIRGEN DEL CARMEN 1000 Viv,"43,211"
12/07/2024 4:00,VIRGEN DEL REMEDIO,"66,8"
12/07/2024 5:00,1 CIUDAD JARDÍN,"24,6"
12/07/2024 5:00,ALIPARK DL,"9,5"
12/07/2024 5:00,ALTOZANO,"36,586"
12/07/2024 5:00,BAHÍA LOS PINOS,"46,8"
12/07/2024 5:00,BENALÚA DL,"36,586"
12/07/2024 5:00,Bº GRANADA 1,"9,9"
12/07/2024 5:00,Bº LOS ÁNGELES,"25,089"
12/07/2024 5:00,CABO HUERTAS - PLAYA,"48,6"
12/07/2024 5:00,Campoamor Alto,"35,05"
12/07/2024 5:00,CENTRO COMERCIAL GRAN VÍA,"15,577"
12/07/2024 5:00,CIUDAD DEPORTIVA DL,"21,35"
12/07/2024 5:00,COLONIA REQUENA,"124,9"
12/07/2024 5:00,COLONIA ROMANA,"32,8"
12/07/2024 5:00,CONDOMINA,"55,1"
12/07/2024 5:00,Depósito Los Ángeles,"13,85"
12/07/2024 5:00,DIPUTACIÓN DL,"26,153"
12/07/2024 5:00,GARBINET NORTE 1,"9,9"
12/07/2024 5:00,INFORMACIÓN DL,16
12/07/2024 5:00,Les Palmeretes,"27,826"
12/07/2024 5:00,LONJA,"5,61"
12/07/2024 5:00,LONJA DL,"5,61"
12/07/2024 5:00,MERCADO DL,"35,187"
12/07/2024 5:00,MUCHAVISTA - P.A.U. 5,"58,6"
12/07/2024 5:00,MUELLE GRANELES DL,"15,5"
12/07/2024 5:00,MUELLE LEVANTE DL,"9,664"
12/07/2024 5:00,P.A.U. 1 (norte+sur),"31,265"
12/07/2024 5:00,P.A.U. 2,"12,459"
12/07/2024 5:00,PARQUE LO MORANT,"22,876"
12/07/2024 5:00,PLAYA DE SAN JUAN 1,"100,95"
12/07/2024 5:00,Postiguet,"29,496"
12/07/2024 5:00,PZA. MONTAÑETA,"36,3"
12/07/2024 5:00,RABASA DL,"25,5"
12/07/2024 5:00,SANTO DOMINGO DL,"49,325"
12/07/2024 5:00,SH_Demo,"25,089"
12/07/2024 5:00,TOBO,"91,45"
12/07/2024 5:00,VALLONGA GLOBAL,"21,4"
12/07/2024 5:00,VALLONGA-TOLON DL,"21,4"
12/07/2024 5:00,VILLAFRANQUEZA,"29,166"
12/07/2024 5:00,VIRGEN DEL CARMEN 1000 Viv,"38,834"
12/07/2024 5:00,VIRGEN DEL REMEDIO,"64,1"
12/07/2024 6:00,1 CIUDAD JARDÍN,"20,8"
12/07/2024 6:00,ALIPARK DL,"6,4"
12/07/2024 6:00,ALTOZANO,"44,834"
12/07/2024 6:00,BAHÍA LOS PINOS,"42,3"
12/07/2024 6:00,BENALÚA DL,"44,834"
12/07/2024 6:00,Bº GRANADA 1,"10,3"
12/07/2024 6:00,Bº LOS ÁNGELES,"26,894"
12/07/2024 6:00,CABO HUERTAS - PLAYA,"24,4"
12/07/2024 6:00,Campoamor Alto,59
12/07/2024 6:00,CENTRO COMERCIAL GRAN VÍA,"16,499"
12/07/2024 6:00,CIUDAD DEPORTIVA DL,"20,4"
12/07/2024 6:00,COLONIA REQUENA,"182,6"
12/07/2024 6:00,COLONIA ROMANA,"38,4"
12/07/2024 6:00,CONDOMINA,54
12/07/2024 6:00,Depósito Los Ángeles,"22,1"
12/07/2024 6:00,DIPUTACIÓN DL,"33,927"
12/07/2024 6:00,GARBINET NORTE 1,"10,45"
12/07/2024 6:00,INFORMACIÓN DL,18
12/07/2024 6:00,Les Palmeretes,"46,331"
12/07/2024 6:00,LONJA,"5,29"
12/07/2024 6:00,LONJA DL,"5,29"
12/07/2024 6:00,MERCADO DL,"36,079"
12/07/2024 6:00,MUCHAVISTA - P.A.U. 5,"69,9"
12/07/2024 6:00,MUELLE GRANELES DL,"9,7"
12/07/2024 6:00,MUELLE LEVANTE DL,"12,427"
12/07/2024 6:00,P.A.U. 1 (norte+sur),"34,053"
12/07/2024 6:00,P.A.U. 2,"18,942"
12/07/2024 6:00,PARQUE LO MORANT,"34,175"
12/07/2024 6:00,PLAYA DE SAN JUAN 1,"91,2"
12/07/2024 6:00,Postiguet,"19,504"
12/07/2024 6:00,PZA. MONTAÑETA,"34,35"
12/07/2024 6:00,RABASA DL,"24,2"
12/07/2024 6:00,SANTO DOMINGO DL,"55,424"
12/07/2024 6:00,SH_Demo,"26,894"
12/07/2024 6:00,TOBO,77
12/07/2024 6:00,VALLONGA GLOBAL,"24,35"
12/07/2024 6:00,VALLONGA-TOLON DL,"24,35"
12/07/2024 6:00,VILLAFRANQUEZA,"34,171"
12/07/2024 6:00,VIRGEN DEL CARMEN 1000 Viv,"60,657"
12/07/2024 6:00,VIRGEN DEL REMEDIO,"89,8"
12/07/2024 7:00,1 CIUDAD JARDÍN,"25,5"
12/07/2024 7:00,ALIPARK DL,"8,35"
12/07/2024 7:00,ALTOZANO,"61,984"
12/07/2024 7:00,BAHÍA LOS PINOS,"39,4"
12/07/2024 7:00,BENALÚA DL,"61,984"
12/07/2024 7:00,Bº GRANADA 1,"17,85"
12/07/2024 7:00,Bº LOS ÁNGELES,"28,164"
12/07/2024 7:00,CABO HUERTAS - PLAYA,"46,05"
12/07/2024 7:00,Campoamor Alto,"62,5"
12/07/2024 7:00,CENTRO COMERCIAL GRAN VÍA,"22,171"
12/07/2024 7:00,CIUDAD DEPORTIVA DL,"22,6"
12/07/2024 7:00,COLONIA REQUENA,"195,8"
12/07/2024 7:00,COLONIA ROMANA,"45,05"
12/07/2024 7:00,CONDOMINA,"48,1"
12/07/2024 7:00,Depósito Los Ángeles,"21,7"
12/07/2024 7:00,DIPUTACIÓN DL,"33,479"
